id,status,representative_case_id,similarity,cluster_id,domain,role,type,difficulty,time_semantics,coverage_signature,reason,product_loop_status,product_feature_key,management_entry_status,backend_api_status,data_facts_status,missing_components,question,expected_target,notes
"BQ0889","REVIEW","BQ0889","1.0000","product-loop:ambiguous_named_business_period","履约域","前台","query_single","easy","campaign_period","2f62b3ace5d9ec75","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","杨紫萱国庆期间有预约吗","Reservation/ServiceTask 表",""
"BQ0890","REVIEW","BQ0890","1.0000","product-loop:ambiguous_named_business_period","履约域","前台","query_single","easy","campaign_period","2f62b3ace5d9ec75","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","国庆期间有几个服务任务","Reservation/ServiceTask 表",""
"BQ0891","ROTATE","BQ0867","1.0000","C0378","履约域","前台","query_single","easy","half_year","b77b8d2727a5ae38","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","这半年核销了多少次卡","Reservation/ServiceTask 表",""
"BQ0892","ROTATE","BQ0868","1.0000","C0379","履约域","前台","query_single","easy","half_year","b77b8d2727a5ae38","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","这半年的到店人数","Reservation/ServiceTask 表",""
"BQ0893","ROTATE","BQ0877","0.9444","C0381","履约域","前台","query_single","easy","half_year","b77b8d2727a5ae38","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","顾然这半年有几个预约","Reservation/ServiceTask 表",""
"BQ0894","ROTATE","BQ0870","1.0000","C0380","履约域","前台","query_single","easy","half_year","b77b8d2727a5ae38","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","这半年哪些时段还有空","Reservation/ServiceTask 表",""
"BQ0895","REVIEW","BQ0895","1.0000","product-loop:ambiguous_named_business_period","履约域","前台","query_single","easy","campaign_period","2f62b3ace5d9ec75","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","国庆期间有多少个预约","Reservation/ServiceTask 表",""
"BQ0896","KEEP","BQ0896","1.0000","C0382","履约域","前台","query_cross","medium","natural_year","10bf6bbbfc0cd853","legacy_gate_required","current_release_test","reservation_service_fact","present","present","present","","今年预约水氧清洁焕肤的客户有哪些","Reservation×Project×Beautician","跨表"
"BQ0897","KEEP","BQ0897","1.0000","C0383","履约域","前台","query_cross","medium","natural_year","10bf6bbbfc0cd853","coverage_representative","current_release_test","reservation_service_fact","present","present","present","","唐伊今年接了哪些预约","Reservation×Project×Beautician","跨表"
"BQ0898","KEEP","BQ0898","1.0000","C0384","履约域","前台","query_cross","medium","natural_year","10bf6bbbfc0cd853","coverage_representative","current_release_test","reservation_service_fact","present","present","present","","今年的预约到店转化率是多少","Reservation×Project×Beautician","跨表"
"BQ0899","KEEP","BQ0899","1.0000","C0385","履约域","前台","query_cross","medium","natural_year","10bf6bbbfc0cd853","coverage_representative","current_release_test","reservation_service_fact","present","present","present","","今年哪些时段的预约最满","Reservation×Project×Beautician","跨表"
"BQ0900","KEEP","BQ0900","1.0000","C0386","履约域","前台","query_cross","medium","natural_year","10bf6bbbfc0cd853","coverage_representative","current_release_test","reservation_service_fact","present","present","present","","今年爽约的客户有哪些","Reservation×Project×Beautician","跨表"
"BQ0901","KEEP","BQ0901","1.0000","C0387","履约域","前台","query_cross","medium","natural_year","ff01be3a8e3c9d26","coverage_representative","current_release_test","reservation_service_fact","present","present","present","","今年哪个项目预约最多","Reservation×Project×Beautician","跨表"
"BQ0902","KEEP","BQ0902","1.0000","C0388","履约域","前台","query_cross","medium","natural_year","10bf6bbbfc0cd853","coverage_representative","current_release_test","reservation_service_fact","present","present","present","","今年预约但资源冲突的有哪些","Reservation×Project×Beautician","跨表"
"BQ0903","KEEP","BQ0903","1.0000","C0389","履约域","前台","query_cross","medium","natural_year","10bf6bbbfc0cd853","coverage_representative","current_release_test","reservation_service_fact","present","present","present","","罗若兰今年预约的是什么项目","Reservation×Project×Beautician","跨表"
"BQ0904","KEEP","BQ0904","1.0000","C0390","履约域","前台","query_cross","medium","natural_year","10bf6bbbfc0cd853","coverage_representative","current_release_test","reservation_service_fact","present","present","present","","今年各美容师的预约量","Reservation×Project×Beautician","跨表"
"BQ0905","KEEP","BQ0905","1.0000","C0391","履约域","前台","query_cross","medium","natural_week+weekend","a496985c1890da9c","coverage_representative","current_release_test","reservation_service_fact","present","present","present","","本周末预约背部净透护理的客户有哪些","Reservation×Project×Beautician","跨表"
"BQ0906","ROTATE","BQ0897","0.9474","C0383","履约域","前台","query_cross","medium","natural_week+weekend","a496985c1890da9c","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","宋乔本周末接了哪些预约","Reservation×Project×Beautician","跨表"
"BQ0907","ROTATE","BQ0898","0.9444","C0384","履约域","前台","query_cross","medium","natural_week+weekend","a496985c1890da9c","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","本周末的预约到店转化率是多少","Reservation×Project×Beautician","跨表"
"BQ0908","ROTATE","BQ0899","0.9375","C0385","履约域","前台","query_cross","medium","natural_week+weekend","a496985c1890da9c","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","本周末哪些时段的预约最满","Reservation×Project×Beautician","跨表"
"BQ0909","ROTATE","BQ0900","0.9333","C0386","履约域","前台","query_cross","medium","natural_week+weekend","a496985c1890da9c","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","本周末爽约的客户有哪些","Reservation×Project×Beautician","跨表"
"BQ0910","ROTATE","BQ0901","0.9333","C0387","履约域","前台","query_cross","medium","natural_week+weekend","1aa0f6b5bb661bb0","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","本周末哪个项目预约最多","Reservation×Project×Beautician","跨表"
"BQ0911","ROTATE","BQ0902","0.9444","C0388","履约域","前台","query_cross","medium","natural_week+weekend","a496985c1890da9c","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","本周末预约但资源冲突的有哪些","Reservation×Project×Beautician","跨表"
"BQ0912","ROTATE","BQ0903","0.9524","C0389","履约域","前台","query_cross","medium","natural_week+weekend","a496985c1890da9c","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","黄婉清本周末预约的是什么项目","Reservation×Project×Beautician","跨表"
"BQ0913","ROTATE","BQ0904","0.9333","C0390","履约域","前台","query_cross","medium","natural_week+weekend","a496985c1890da9c","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","reservation_service_fact","present","present","present","","本周末各美容师的预约量","Reservation×Project×Beautician","跨表"
"BQ0914","REVIEW","BQ0914","1.0000","product-loop:ambiguous_named_business_period","履约域","前台","query_cross","medium","campaign_period","654d09f9fda69b1d","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","国庆期间预约敏感肌舒缓修护的客户有哪些","Reservation×Project×Beautician","跨表"
"BQ0915","REVIEW","BQ0915","1.0000","product-loop:ambiguous_named_business_period","履约域","前台","query_cross","medium","campaign_period","654d09f9fda69b1d","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","沈晴国庆期间接了哪些预约","Reservation×Project×Beautician","跨表"
