id,role,section,question,supportClass,supportLabel,managementSupport,backendSupport,reason,expectedView,evalStatus,failureCategory,candidateViews,selectedViews,totalMs,answerSummary
inventory-012,五、库存采购 Agent,库存查询与风险,帮我看一下补水系列产品的库存,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
inventory-013,五、库存采购 Agent,库存查询与风险,我们的防晒产品还有多少,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
inventory-014,五、库存采购 Agent,库存查询与风险,服务用的一次性耗材还够用多久,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台已有相关业务入口，但当前 34 个 Ask 视图未开放该字段或实时状态。,,not_executed,,,,,
inventory-015,五、库存采购 Agent,库存查询与风险,哪些产品的安全库存线设得不合理,clarification_required,需要补充实体、阈值或上下文,supported,supported,问题使用了未治理的金额、折扣或判断阈值，需要先确认具体口径。,agent_v3_product_inventory_view,not_executed,,,,,
inventory-016,五、库存采购 Agent,库存查询与风险,帮我查一下某个供应商上次送货的情况,clarification_required,需要补充实体、阈值或上下文,supported,supported,缺少可唯一定位的客户、项目、商品、预约或交易对象。,,not_executed,,,,,
inventory-017,五、库存采购 Agent,库存查询与风险,这个月采购了多少钱的货,ask_query_low_confidence,Ask 低置信候选并实测,partial,supported,属于经营数据查询，但需要低置信度语义模型选择候选或补足指标。,agent_v3_purchase_procurement_view,pass,,agent_v3_purchase_procurement_view,agent_v3_purchase_procurement_view,12440,已查询到 1 条结果，首条为 procurement_total_amount=0。
inventory-018,五、库存采购 Agent,库存查询与风险,有没有产品一直在消耗但一直没有采购,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台已有相关业务入口，但当前 34 个 Ask 视图未开放该字段或实时状态。,agent_v3_stock_movement_view,not_executed,,,,,
inventory-019,五、库存采购 Agent,库存查询与风险,现在门店和仓库的库存加起来有多少,ask_query_supported,Ask 明确支持并实测,supported,supported,命中已治理指标和 34 视图，可进入真实 SQL 链路评测。,agent_v3_product_inventory_view,pass,,agent_v3_product_inventory_view,agent_v3_product_inventory_view,9344,门店和仓库现有库存合计为 3207.750000000000000000000000000000。
inventory-020,五、库存采购 Agent,库存查询与风险,哪些产品的周转率最低,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
inventory-021,五、库存采购 Agent,库存查询与风险,帮我统计一下这季度每个产品的用量,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,partial,unknown,当前问题未命中 Ask 指标合同，需由具体业务模块或 Ami Brain 承接。,,not_executed,,,,,
inventory-022,五、库存采购 Agent,库存查询与风险,有没有最近需求突然增加的产品,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
inventory-023,五、库存采购 Agent,库存查询与风险,我们的理疗仪器耗材还够用多少次,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
inventory-024,五、库存采购 Agent,库存查询与风险,最贵的那几样耗材现在库存怎么样,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
inventory-025,五、库存采购 Agent,库存查询与风险,帮我看一下今天进出库的记录,ask_query_low_confidence,Ask 低置信候选并实测,partial,supported,属于经营数据查询，但需要低置信度语义模型选择候选或补足指标。,agent_v3_stock_movement_view,pass,,agent_v3_stock_movement_view,agent_v3_stock_movement_view,9971,当前筛选范围内没有匹配数据。
inventory-026,五、库存采购 Agent,临期与损耗,哪些产品快过期了，还有多少,ask_query_low_confidence,Ask 低置信候选并实测,partial,supported,属于经营数据查询，但需要低置信度语义模型选择候选或补足指标。,agent_v3_product_inventory_view,expected_view_miss,candidate_selector_miss,agent_v3_card_asset_view,agent_v3_card_asset_view,38091,已查询到 100 条结果，首条为 card_name=补水护理 10 次卡、remaining_times=9、expiry_date=2026-11-27T18:00:00.000Z。
inventory-027,五、库存采购 Agent,临期与损耗,帮我看一下30天内要过期的东西,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,partial,unknown,当前问题未命中 Ask 指标合同，需由具体业务模块或 Ami Brain 承接。,,not_executed,,,,,
inventory-028,五、库存采购 Agent,临期与损耗,有没有已经过期的产品还在用,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台已有相关业务入口，但当前 34 个 Ask 视图未开放该字段或实时状态。,agent_v3_product_inventory_view,not_executed,,,,,
inventory-029,五、库存采购 Agent,临期与损耗,这批快过期的产品怎么处理最合适,clarification_required,需要补充实体、阈值或上下文,supported,supported,缺少可唯一定位的客户、项目、商品、预约或交易对象。,agent_v3_product_inventory_view,not_executed,,,,,
inventory-030,五、库存采购 Agent,临期与损耗,有没有办法在过期前把这些产品消耗掉,brain_content_or_advice,策划、诊断或内容生成，适合 Ami Brain,partial,partial,问题要求方案、内容生成、因果诊断或建议，不是只读 SQL 能独立证明的事实。,agent_v3_stock_movement_view,not_executed,,,,,
inventory-031,五、库存采购 Agent,临期与损耗,我们一般临期产品是怎么处理的,brain_content_or_advice,策划、诊断或内容生成，适合 Ami Brain,partial,partial,问题要求方案、内容生成、因果诊断或建议，不是只读 SQL 能独立证明的事实。,agent_v3_product_inventory_view,not_executed,,,,,
inventory-032,五、库存采购 Agent,临期与损耗,这个月有没有因为过期而损耗的产品,ask_query_low_confidence,Ask 低置信候选并实测,partial,supported,属于经营数据查询，但需要低置信度语义模型选择候选或补足指标。,agent_v3_inventory_scrap_view,guard_blocked,guard_sensitive_field_selected,agent_v3_inventory_scrap_view,,11271,
inventory-033,五、库存采购 Agent,临期与损耗,哪些产品最容易过期，需要重点关注,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
inventory-034,五、库存采购 Agent,临期与损耗,帮我制定一个临期产品的消化方案,brain_content_or_advice,策划、诊断或内容生成，适合 Ami Brain,partial,partial,问题要求方案、内容生成、因果诊断或建议，不是只读 SQL 能独立证明的事实。,agent_v3_product_inventory_view,not_executed,,,,,
inventory-035,五、库存采购 Agent,临期与损耗,进货太多导致积压的产品有哪些,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台已有相关业务入口，但当前 34 个 Ask 视图未开放该字段或实时状态。,agent_v3_product_inventory_view,not_executed,,,,,
inventory-036,五、库存采购 Agent,临期与损耗,有没有产品开了之后很长时间还没用完,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
inventory-037,五、库存采购 Agent,临期与损耗,帮我计算一下这批临期货品的损失金额,clarification_required,需要补充实体、阈值或上下文,supported,supported,缺少可唯一定位的客户、项目、商品、预约或交易对象。,,not_executed,,,,,
inventory-038,五、库存采购 Agent,临期与损耗,过期的护肤品怎么处理，有没有规定,brain_content_or_advice,策划、诊断或内容生成，适合 Ami Brain,partial,partial,问题要求方案、内容生成、因果诊断或建议，不是只读 SQL 能独立证明的事实。,,not_executed,,,,,
inventory-039,五、库存采购 Agent,临期与损耗,最近有没有因为保存不当导致产品变质,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
inventory-040,五、库存采购 Agent,临期与损耗,帮我查一下我们的库存损耗率高不高,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台已有相关业务入口，但当前 34 个 Ask 视图未开放该字段或实时状态。,agent_v3_inventory_scrap_view,not_executed,,,,,
inventory-041,五、库存采购 Agent,临期与损耗,有没有办法减少临期产品的出现,brain_content_or_advice,策划、诊断或内容生成，适合 Ami Brain,partial,partial,问题要求方案、内容生成、因果诊断或建议，不是只读 SQL 能独立证明的事实。,agent_v3_product_inventory_view,not_executed,,,,,
inventory-042,五、库存采购 Agent,临期与损耗,我们每个月大概会损耗多少货值,ask_query_low_confidence,Ask 低置信候选并实测,partial,supported,属于经营数据查询，但需要低置信度语义模型选择候选或补足指标。,agent_v3_inventory_scrap_view,pass,,agent_v3_inventory_scrap_view,agent_v3_inventory_scrap_view,15478,已查询到 1 条结果，首条为 month=2026-06-30T16:00:00.000Z、total_loss_amount=8342.00000000000000000000000000000000000。
