id,domain,role,type,difficulty,question,expected_target,notes
BQ1275,财务域,财务,query_single,easy,本月的收银班次对平了吗,DailySettlement/CommissionRecord/OperatingCost,
BQ1276,财务域,财务,query_single,easy,本月各项成本明细,DailySettlement/CommissionRecord/OperatingCost,
BQ1277,财务域,财务,query_single,easy,本月的毛利率,DailySettlement/CommissionRecord/OperatingCost,
BQ1278,财务域,财务,query_single,easy,本月的现金收入多少,DailySettlement/CommissionRecord/OperatingCost,
BQ1279,财务域,财务,query_single,easy,本月提成总额,DailySettlement/CommissionRecord/OperatingCost,
BQ1280,财务域,财务,query_single,easy,本月的毛利是多少,DailySettlement/CommissionRecord/OperatingCost,
BQ1281,财务域,财务,query_single,easy,本月的经营成本有多少,DailySettlement/CommissionRecord/OperatingCost,
BQ1282,财务域,财务,query_single,easy,本月的日结做了吗,DailySettlement/CommissionRecord/OperatingCost,
BQ1283,财务域,财务,query_single,easy,宋乔本月的提成,DailySettlement/CommissionRecord/OperatingCost,
BQ1284,财务域,财务,query_single,easy,最近30天的收银班次对平了吗,DailySettlement/CommissionRecord/OperatingCost,
BQ1285,财务域,财务,query_single,easy,最近30天各项成本明细,DailySettlement/CommissionRecord/OperatingCost,
BQ1286,财务域,财务,query_single,easy,最近30天的毛利率,DailySettlement/CommissionRecord/OperatingCost,
BQ1287,财务域,财务,query_single,easy,最近30天的现金收入多少,DailySettlement/CommissionRecord/OperatingCost,
BQ1288,财务域,财务,query_single,easy,最近30天提成总额,DailySettlement/CommissionRecord/OperatingCost,
BQ1289,财务域,财务,query_single,easy,最近30天的毛利是多少,DailySettlement/CommissionRecord/OperatingCost,
BQ1290,财务域,财务,query_single,easy,最近30天的经营成本有多少,DailySettlement/CommissionRecord/OperatingCost,
BQ1291,财务域,财务,query_single,easy,最近30天的日结做了吗,DailySettlement/CommissionRecord/OperatingCost,
BQ1292,财务域,财务,query_single,easy,沈晴最近30天的提成,DailySettlement/CommissionRecord/OperatingCost,
BQ1293,财务域,财务,query_single,easy,去年同期的收银班次对平了吗,DailySettlement/CommissionRecord/OperatingCost,
BQ1294,财务域,财务,query_single,easy,去年同期各项成本明细,DailySettlement/CommissionRecord/OperatingCost,
BQ1295,财务域,财务,query_single,easy,去年同期的毛利率,DailySettlement/CommissionRecord/OperatingCost,
BQ1296,财务域,财务,query_cross,medium,昨天的经营利润是多少,operation-profit×commission,跨表
BQ1297,财务域,财务,query_cross,medium,昨天各美容师的提成汇总,operation-profit×commission,跨表
BQ1298,财务域,财务,query_cross,medium,昨天毛利率是多少,operation-profit×commission,跨表
BQ1299,财务域,财务,query_cross,medium,次卡未履约负债有多少,operation-profit×commission,跨表
BQ1300,财务域,财务,query_cross,medium,本月成本占收入的比例,operation-profit×commission,跨表
BQ1301,财务域,财务,query_cross,medium,本月哪个项目的利润贡献最大,operation-profit×commission,跨表
BQ1302,财务域,财务,query_cross,medium,有哪些提成规则冲突的记录,operation-profit×commission,跨表
BQ1303,财务域,财务,query_cross,medium,储值负债和次卡负债分别多少,operation-profit×commission,跨表
BQ1304,财务域,财务,query_cross,medium,顾然去年同期的提成构成,operation-profit×commission,跨表
BQ1305,财务域,财务,query_cross,medium,去年同期各成本科目占比,operation-profit×commission,跨表
BQ1306,财务域,财务,query_cross,medium,本月的经营利润是多少,operation-profit×commission,跨表
BQ1307,财务域,财务,query_cross,medium,本月各美容师的提成汇总,operation-profit×commission,跨表
BQ1308,财务域,财务,query_cross,medium,本月毛利率是多少,operation-profit×commission,跨表
BQ1309,财务域,财务,query_cross,medium,最近30天成本占收入的比例,operation-profit×commission,跨表
BQ1310,财务域,财务,query_cross,medium,最近30天哪个项目的利润贡献最大,operation-profit×commission,跨表
BQ1311,财务域,财务,query_cross,medium,唐伊五一假期的提成构成,operation-profit×commission,跨表
BQ1312,财务域,财务,query_cross,medium,五一假期各成本科目占比,operation-profit×commission,跨表
BQ1313,财务域,财务,query_cross,medium,最近30天的经营利润是多少,operation-profit×commission,跨表
BQ1314,财务域,财务,query_cross,medium,最近30天各美容师的提成汇总,operation-profit×commission,跨表
BQ1315,财务域,财务,query_cross,medium,最近30天毛利率是多少,operation-profit×commission,跨表
BQ1316,财务域,财务,query_cross,medium,去年同期成本占收入的比例,operation-profit×commission,跨表
BQ1317,财务域,财务,query_cross,medium,去年同期哪个项目的利润贡献最大,operation-profit×commission,跨表
BQ1318,财务域,财务,query_cross,medium,宋乔开业至今的提成构成,operation-profit×commission,跨表
BQ1319,财务域,财务,query_cross,medium,开业至今各成本科目占比,operation-profit×commission,跨表
BQ1320,财务域,财务,query_cross,medium,去年同期的经营利润是多少,operation-profit×commission,跨表
BQ1321,财务域,财务,query_cross,medium,去年同期各美容师的提成汇总,operation-profit×commission,跨表
BQ1322,财务域,财务,query_cross,medium,去年同期毛利率是多少,operation-profit×commission,跨表
BQ1323,财务域,财务,query_cross,medium,五一假期成本占收入的比例,operation-profit×commission,跨表
BQ1324,财务域,财务,query_cross,medium,五一假期哪个项目的利润贡献最大,operation-profit×commission,跨表
BQ1325,财务域,财务,query_cross,medium,沈晴春节期间的提成构成,operation-profit×commission,跨表
BQ1326,财务域,财务,query_cross,medium,春节期间各成本科目占比,operation-profit×commission,跨表
BQ1327,财务域,财务,query_cross,medium,五一假期的经营利润是多少,operation-profit×commission,跨表
BQ1328,财务域,财务,query_cross,medium,五一假期各美容师的提成汇总,operation-profit×commission,跨表
BQ1329,财务域,财务,query_cross,medium,五一假期毛利率是多少,operation-profit×commission,跨表
BQ1330,财务域,财务,query_cross,medium,开业至今成本占收入的比例,operation-profit×commission,跨表
BQ1331,财务域,财务,query_cross,medium,开业至今哪个项目的利润贡献最大,operation-profit×commission,跨表
BQ1332,财务域,财务,query_cross,medium,顾然本周的提成构成,operation-profit×commission,跨表
BQ1333,财务域,财务,query_cross,medium,本周各成本科目占比,operation-profit×commission,跨表
BQ1334,财务域,财务,query_cross,medium,开业至今的经营利润是多少,operation-profit×commission,跨表
BQ1335,财务域,财务,query_cross,medium,开业至今各美容师的提成汇总,operation-profit×commission,跨表
BQ1336,财务域,财务,analysis,hard,帮我拆解去年同期的经营利润,经营利润分析,
BQ1337,财务域,财务,analysis,hard,去年同期毛利率为什么变化,经营利润分析,
BQ1338,财务域,财务,analysis,hard,去年同期成本结构分析,经营利润分析,
BQ1339,财务域,财务,analysis,hard,去年同期储值负债的变化趋势,经营利润分析,
BQ1340,财务域,财务,analysis,hard,去年同期提成成本占比合理吗,经营利润分析,
BQ1341,财务域,财务,analysis,hard,去年同期的盈亏平衡分析,经营利润分析,
BQ1342,财务域,财务,analysis,hard,去年同期利润和本月比差异在哪,经营利润分析,
BQ1343,财务域,财务,analysis,hard,去年同期各项目利润贡献,经营利润分析,
BQ1344,财务域,财务,analysis,hard,去年同期人力成本占比分析,经营利润分析,
BQ1345,财务域,财务,analysis,hard,去年同期现金流健康吗,经营利润分析,
BQ1346,财务域,财务,analysis,hard,帮我拆解五一假期的经营利润,经营利润分析,
BQ1347,财务域,财务,analysis,hard,五一假期毛利率为什么变化,经营利润分析,
BQ1348,财务域,财务,analysis,hard,五一假期成本结构分析,经营利润分析,
BQ1349,财务域,财务,analysis,hard,五一假期储值负债的变化趋势,经营利润分析,
BQ1350,财务域,财务,analysis,hard,五一假期提成成本占比合理吗,经营利润分析,
BQ1351,财务域,财务,analysis,hard,五一假期的盈亏平衡分析,经营利润分析,
BQ1352,财务域,财务,analysis,hard,五一假期利润和这个季度比差异在哪,经营利润分析,
BQ1353,财务域,财务,analysis,hard,五一假期各项目利润贡献,经营利润分析,
BQ1354,财务域,财务,analysis,hard,五一假期人力成本占比分析,经营利润分析,
BQ1355,财务域,财务,analysis,hard,五一假期现金流健康吗,经营利润分析,
BQ1356,财务域,财务,analysis,hard,帮我拆解开业至今的经营利润,经营利润分析,
BQ1357,财务域,财务,analysis,hard,开业至今毛利率为什么变化,经营利润分析,
BQ1358,财务域,财务,analysis,hard,开业至今成本结构分析,经营利润分析,
BQ1359,财务域,财务,analysis,hard,开业至今储值负债的变化趋势,经营利润分析,
BQ1360,财务域,财务,analysis,hard,开业至今提成成本占比合理吗,经营利润分析,
BQ1361,财务域,财务,analysis,hard,开业至今的盈亏平衡分析,经营利润分析,
BQ1362,财务域,财务,analysis,hard,开业至今利润和这半年比差异在哪,经营利润分析,
BQ1363,财务域,财务,analysis,hard,开业至今各项目利润贡献,经营利润分析,
BQ1364,财务域,财务,analysis,hard,开业至今人力成本占比分析,经营利润分析,
BQ1365,财务域,财务,analysis,hard,开业至今现金流健康吗,经营利润分析,
BQ1366,财务域,财务,analysis,hard,帮我拆解春节期间的经营利润,经营利润分析,
BQ1367,财务域,财务,analysis,hard,春节期间毛利率为什么变化,经营利润分析,
BQ1368,财务域,财务,analysis,hard,春节期间成本结构分析,经营利润分析,
BQ1369,财务域,财务,analysis,hard,春节期间储值负债的变化趋势,经营利润分析,
BQ1370,财务域,财务,analysis,hard,春节期间提成成本占比合理吗,经营利润分析,
BQ1371,财务域,财务,analysis,hard,春节期间的盈亏平衡分析,经营利润分析,
BQ1372,财务域,财务,analysis,hard,春节期间利润和上个月比差异在哪,经营利润分析,
BQ1373,财务域,财务,analysis,hard,春节期间各项目利润贡献,经营利润分析,
BQ1374,财务域,财务,analysis,hard,春节期间人力成本占比分析,经营利润分析,
BQ1375,财务域,财务,analysis,hard,春节期间现金流健康吗,经营利润分析,
BQ1376,财务域,财务,risk,medium,去年同期的日结平不平,财务风险巡检,
BQ1377,财务域,财务,risk,medium,去年同期储值负债是不是异常增长,财务风险巡检,
BQ1378,财务域,财务,risk,medium,有没有提成规则冲突,财务风险巡检,
BQ1379,财务域,财务,risk,medium,五一假期对账有异常吗,财务风险巡检,
BQ1380,财务域,财务,risk,medium,五一假期毛利率是不是跌破警戒线,财务风险巡检,
BQ1381,财务域,财务,risk,medium,五一假期哪些成本超预算了,财务风险巡检,
BQ1382,财务域,财务,risk,medium,五一假期现金和系统数对得上吗,财务风险巡检,
BQ1383,财务域,财务,risk,medium,五一假期有异常成本支出吗,财务风险巡检,
BQ1384,财务域,财务,risk,medium,五一假期的日结平不平,财务风险巡检,
BQ1385,财务域,财务,risk,medium,五一假期储值负债是不是异常增长,财务风险巡检,
BQ1386,财务域,财务,risk,medium,开业至今对账有异常吗,财务风险巡检,
BQ1387,财务域,财务,risk,medium,开业至今毛利率是不是跌破警戒线,财务风险巡检,
BQ1388,财务域,财务,risk,medium,开业至今哪些成本超预算了,财务风险巡检,
BQ1389,财务域,财务,risk,medium,开业至今现金和系统数对得上吗,财务风险巡检,
BQ1390,财务域,财务,risk,medium,开业至今有异常成本支出吗,财务风险巡检,
BQ1391,财务域,财务,risk,medium,开业至今的日结平不平,财务风险巡检,
BQ1392,财务域,财务,risk,medium,开业至今储值负债是不是异常增长,财务风险巡检,
BQ1393,财务域,财务,risk,medium,春节期间对账有异常吗,财务风险巡检,
BQ1394,财务域,财务,risk,medium,春节期间毛利率是不是跌破警戒线,财务风险巡检,
BQ1395,财务域,财务,risk,medium,春节期间哪些成本超预算了,财务风险巡检,
BQ1396,财务域,财务,risk,medium,春节期间现金和系统数对得上吗,财务风险巡检,
BQ1397,财务域,财务,risk,medium,春节期间有异常成本支出吗,财务风险巡检,
BQ1398,财务域,财务,risk,medium,春节期间的日结平不平,财务风险巡检,
BQ1399,财务域,财务,risk,medium,春节期间储值负债是不是异常增长,财务风险巡检,
BQ1400,财务域,财务,risk,medium,本周对账有异常吗,财务风险巡检,
BQ1401,财务域,财务,risk,medium,本周毛利率是不是跌破警戒线,财务风险巡检,
BQ1402,财务域,财务,risk,medium,本周哪些成本超预算了,财务风险巡检,
BQ1403,财务域,财务,risk,medium,本周现金和系统数对得上吗,财务风险巡检,
BQ1404,财务域,财务,risk,medium,本周有异常成本支出吗,财务风险巡检,
BQ1405,财务域,财务,risk,medium,本周的日结平不平,财务风险巡检,
BQ1406,财务域,财务,risk,medium,本周储值负债是不是异常增长,财务风险巡检,
BQ1407,财务域,财务,risk,medium,上个月对账有异常吗,财务风险巡检,
